Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,20,Watkins Glen,32.0,37.0,52.0,Joey Gase,Donate Life (Jimmy Means),Chevrolet,32.0,transmission,0.0,9.0
2016,20,Watkins Glen,33.0,30.0,10.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,18.0,fuel pump,0.0,8.0
2016,20,Watkins Glen,34.0,26.0,90.0,Todd Bodine,Glenora Wine Cellars (Mario Gosselin),Chevrolet,17.0,crash,0.0,7.0
2016,20,Watkins Glen,35.0,14.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,17.0,crash,0.0,6.0
2016,20,Watkins Glen,36.0,29.0,14.0,Tomy Drissi,Arthritis Foundation (Mark Smith),Toyota,17.0,crash,0.0,5.0
2016,20,Watkins Glen,37.0,5.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,17.0,crash,0.0,0.0
2016,20,Watkins Glen,38.0,32.0,77.0,T.J. Bell,Vroom! Brands (Victor Obaika),Chevrolet,13.0,transmission,0.0,3.0
2016,20,Watkins Glen,39.0,27.0,0.0,Garrett Smithley,JD Motorsports (Johnny Davis),Chevrolet,13.0,overheating,0.0,2.0
2016,20,Watkins Glen,40.0,34.0,40.0,Chris Cook,Shockwave (Carl Long),Dodge,8.0,suspension,0.0,1.0
2016,21,Mid-Ohio,1.0,16.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,75.0,running,43.0,45.0
2016,21,Mid-Ohio,2.0,1.0,2.0,"Sam Hornish, Jr.",Rheem (Richard Childress),Chevrolet,75.0,running,8.0,40.0
2016,21,Mid-Ohio,3.0,3.0,22.0,Ryan Blaney,Discount Tire (Roger Penske),Ford,75.0,running,6.0,0.0
2016,21,Mid-Ohio,4.0,7.0,3.0,Ty Dillon,WESCO (Richard Childress),Chevrolet,75.0,running,5.0,38.0
2016,21,Mid-Ohio,5.0,11.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,75.0,running,0.0,36.0
2016,21,Mid-Ohio,6.0,6.0,20.0,Erik Jones,DeWalt FlexVolt (Joe Gibbs),Toyota,75.0,running,0.0,35.0
2016,21,Mid-Ohio,7.0,15.0,90.0,Andy Lally,3Dimensional.com / Jordan Taylor (Mario Gosselin),Chevrolet,75.0,running,3.0,35.0
2016,21,Mid-Ohio,8.0,12.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,75.0,running,0.0,33.0
2016,21,Mid-Ohio,9.0,4.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,75.0,running,0.0,32.0
2016,21,Mid-Ohio,10.0,17.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,75.0,running,0.0,31.0
2016,21,Mid-Ohio,11.0,8.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,75.0,running,0.0,30.0
2016,21,Mid-Ohio,12.0,13.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,75.0,running,0.0,29.0
2016,21,Mid-Ohio,13.0,22.0,40.0,Alon Day,FLWaterfront.com (Carl Long),Dodge,75.0,running,0.0,28.0
2016,21,Mid-Ohio,14.0,21.0,4.0,Ross Chastain,JD Motorsports (Johnny Davis),Chevrolet,75.0,running,1.0,28.0
2016,21,Mid-Ohio,15.0,10.0,6.0,Bubba Wallace,Roush Performance Parts / Ricart Ford (Jack Roush),Ford,75.0,running,7.0,27.0
2016,21,Mid-Ohio,16.0,2.0,18.0,Owen Kelly,Tunity (Joe Gibbs),Toyota,75.0,running,2.0,26.0
2016,21,Mid-Ohio,17.0,24.0,1.0,Ryan Preece,JD Motorsports (Johnny Davis),Chevrolet,75.0,running,0.0,24.0
2016,21,Mid-Ohio,18.0,29.0,25.0,Ryan Ellis,Bachtel Excavating (Rick Ware),Chevrolet,75.0,running,0.0,23.0
2016,21,Mid-Ohio,19.0,19.0,33.0,Brandon Jones,Jeld-Wen / Menards (Richard Childress),Chevrolet,75.0,running,0.0,22.0
2016,21,Mid-Ohio,20.0,27.0,15.0,Stanton Barrett,Xcalibur Pit School (Rick Ware),Ford,75.0,running,0.0,21.0
2016,21,Mid-Ohio,21.0,26.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,74.0,running,0.0,20.0
2016,21,Mid-Ohio,22.0,23.0,39.0,Ryan Sieg,RSS Racing (Rod Sieg),Chevrolet,74.0,running,0.0,19.0
2016,21,Mid-Ohio,23.0,5.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,74.0,running,0.0,18.0
2016,21,Mid-Ohio,24.0,36.0,0.0,Garrett Smithley,JD Motorsports (Johnny Davis),Chevrolet,73.0,running,0.0,17.0
2016,21,Mid-Ohio,25.0,32.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,73.0,running,0.0,16.0
2016,21,Mid-Ohio,26.0,30.0,14.0,Mike Bliss,Arthritis Foundation (Mark Smith),Toyota,73.0,running,0.0,0.0
2016,21,Mid-Ohio,27.0,38.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,73.0,running,0.0,14.0
2016,21,Mid-Ohio,28.0,37.0,52.0,Joey Gase,Donate Life Ohio (Jimmy Means),Chevrolet,73.0,running,0.0,13.0
2016,21,Mid-Ohio,29.0,31.0,70.0,Timmy Hill,E-hydrate / Sammi's Best (Derrike Cope),Chevrolet,72.0,running,0.0,0.0
2016,21,Mid-Ohio,30.0,33.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,72.0,running,0.0,11.0
2016,21,Mid-Ohio,31.0,35.0,77.0,Jordan Anderson,Vroom! Brands (Victor Obaika),Chevrolet,72.0,running,0.0,10.0
2016,21,Mid-Ohio,32.0,28.0,97.0,T.J. Bell,Vroom! Brands (Victor Obaika),Chevrolet,71.0,running,0.0,9.0
2016,21,Mid-Ohio,33.0,39.0,74.0,Roger Reuse,WCIParts.com (Mike Harmon),Dodge,70.0,running,0.0,8.0
2016,21,Mid-Ohio,34.0,14.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,64.0,running,0.0,7.0
2016,21,Mid-Ohio,35.0,20.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,56.0,crash,0.0,6.0
2016,21,Mid-Ohio,36.0,18.0,88.0,Kenny Habul,Sun Energy 1 (JR Motorsports),Chevrolet,54.0,crash,0.0,5.0
2016,21,Mid-Ohio,37.0,34.0,13.0,Tim Cowen,Cowen Logistics (Carl Long),Ford,54.0,crash,0.0,4.0
2016,21,Mid-Ohio,38.0,9.0,98.0,"Nelson Piquet, Jr.",DenBeste Water Solutions / Carroll Shelby Co. (Fred Biagi),Ford,31.0,crash,0.0,3.0
2016,21,Mid-Ohio,39.0,40.0,92.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,3.0,electrical,0.0,0.0
2016,21,Mid-Ohio,40.0,25.0,10.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,2.0,rear gear,0.0,1.0
2016,22,Bristol,1.0,5.0,2.0,Austin Dillon,Rheem (Richard Childress),Chevrolet,308.0,running,4.0,0.0
2016,22,Bristol,2.0,8.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,308.0,running,0.0,39.0
2016,22,Bristol,3.0,7.0,42.0,Kyle Larson,ENEOS (Chip Ganassi),Chevrolet,308.0,running,200.0,0.0
2016,22,Bristol,4.0,15.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,308.0,running,0.0,37.0
2016,22,Bristol,5.0,14.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,308.0,running,0.0,36.0
2016,22,Bristol,6.0,12.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,308.0,running,0.0,35.0
2016,22,Bristol,7.0,6.0,6.0,Bubba Wallace,LoudMouth Exhaust (Jack Roush),Ford,308.0,running,4.0,35.0
2016,22,Bristol,8.0,17.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,308.0,running,0.0,33.0
2016,22,Bristol,9.0,4.0,33.0,Brandon Jones,Nexteer Automotive (Richard Childress),Chevrolet,307.0,running,0.0,32.0
2016,22,Bristol,10.0,20.0,24.0,Corey LaJoie,Youtheory (James Whitener),Toyota,307.0,running,0.0,31.0
2016,22,Bristol,11.0,9.0,88.0,Regan Smith,Dale's Pale Ale (JR Motorsports),Chevrolet,306.0,running,0.0,0.0
2016,22,Bristol,12.0,11.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,306.0,running,67.0,0.0
2016,22,Bristol,13.0,21.0,60.0,Gray Gaulding,Krispy Kreme (Jack Roush),Ford,303.0,running,0.0,0.0
2016,22,Bristol,14.0,28.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,302.0,running,0.0,27.0
2016,22,Bristol,15.0,18.0,1.0,Ryan Preece,Flex Seal Liquid (Johnny Davis),Chevrolet,301.0,running,0.0,26.0
2016,22,Bristol,16.0,30.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,301.0,running,0.0,25.0
2016,22,Bristol,17.0,25.0,90.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,301.0,running,0.0,24.0
2016,22,Bristol,18.0,29.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,301.0,running,0.0,23.0
2016,22,Bristol,19.0,26.0,78.0,B.J. McLeod,Short Traxs Construction Roof Specialist (B.J. McLeod),Ford,300.0,running,0.0,22.0
2016,22,Bristol,20.0,27.0,15.0,Travis Kvapil,High Country Grizzlies (Rick Ware),Ford,299.0,running,0.0,0.0
2016,22,Bristol,21.0,32.0,46.0,Brandon Gdovic,Pitt Ohio (Rick Gdovic),Chevrolet,299.0,running,0.0,20.0
2016,22,Bristol,22.0,31.0,52.0,Joey Gase,Donate Life Tennessee (Jimmy Means),Chevrolet,299.0,running,0.0,19.0
2016,22,Bristol,23.0,38.0,0.0,Garrett Smithley,Flex Shot (Johnny Davis),Chevrolet,299.0,running,0.0,18.0
2016,22,Bristol,24.0,2.0,18.0,Kyle Busch,Tunity (Joe Gibbs),Toyota,296.0,crash,1.0,0.0
2016,22,Bristol,25.0,10.0,3.0,Ty Dillon,Bass Pro Shops / NRA Museum (Richard Childress),Chevrolet,296.0,crash,1.0,17.0
2016,22,Bristol,26.0,39.0,25.0,Camden Murphy,Lilly Trucking (Rick Ware),Chevrolet,295.0,running,0.0,15.0
2016,22,Bristol,27.0,19.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,293.0,running,0.0,14.0
2016,22,Bristol,28.0,13.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,291.0,running,0.0,13.0
2016,22,Bristol,29.0,35.0,70.0,Derrike Cope,E-hydrate / Supplies Unlimited (Derrike Cope),Chevrolet,290.0,running,0.0,12.0
2016,22,Bristol,30.0,3.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,286.0,running,0.0,11.0
2016,22,Bristol,31.0,37.0,97.0,T.J. Bell,Vroom! Brands (Victor Obaika),Chevrolet,286.0,running,0.0,10.0
2016,22,Bristol,32.0,16.0,4.0,Ross Chastain,Flex Seal (Johnny Davis),Chevrolet,278.0,crash,0.0,9.0
2016,22,Bristol,33.0,1.0,20.0,Erik Jones,Reser's Main Street Bistro (Joe Gibbs),Toyota,244.0,crash,31.0,9.0
2016,22,Bristol,34.0,36.0,14.0,Hermie Sadler,Virginia Lottery (Mark Smith),Toyota,228.0,fuel pump,0.0,7.0
2016,22,Bristol,35.0,22.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,226.0,running,0.0,6.0
2016,22,Bristol,36.0,40.0,74.0,Mike Harmon,TruckersFinalMile.org (Mike Harmon),Dodge,168.0,brakes,0.0,5.0
2016,22,Bristol,37.0,23.0,39.0,Ryan Sieg,Twiford Electrical Service / 360 Treestands (Rod Sieg),Chevrolet,165.0,suspension,0.0,4.0
2016,22,Bristol,38.0,34.0,13.0,Harrison Rhodes,Pray For Your Pastor / Tredwear.com (Carl Long),Chevrolet,36.0,engine,0.0,3.0
2016,22,Bristol,39.0,33.0,89.0,Morgan Shepherd,Racing With Jesus (Morgan Shepherd),Chevrolet,27.0,handling,0.0,2.0
2016,22,Bristol,40.0,24.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,3.0,brakes,0.0,0.0
2016,23,Elkhart Lake,1.0,2.0,2.0,Michael McDowell,Rheem (Richard Childress),Chevrolet,48.0,running,24.0,0.0
2016,23,Elkhart Lake,2.0,8.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,48.0,running,2.0,40.0
2016,23,Elkhart Lake,3.0,12.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,48.0,running,0.0,38.0
2016,23,Elkhart Lake,4.0,5.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,48.0,running,0.0,37.0
2016,23,Elkhart Lake,5.0,7.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,48.0,running,0.0,36.0
2016,23,Elkhart Lake,6.0,11.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,48.0,running,0.0,35.0
2016,23,Elkhart Lake,7.0,1.0,22.0,Alex Tagliani,Discount Tire (Roger Penske),Ford,48.0,running,17.0,35.0
2016,23,Elkhart Lake,8.0,14.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,48.0,running,0.0,33.0
2016,23,Elkhart Lake,9.0,13.0,6.0,Bubba Wallace,LoudMouth Exhaust (Jack Roush),Ford,48.0,running,0.0,32.0
2016,23,Elkhart Lake,10.0,17.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,48.0,running,0.0,31.0
2016,23,Elkhart Lake,11.0,25.0,1.0,Ryan Preece,JD Motorsports (Johnny Davis),Chevrolet,48.0,running,0.0,30.0
2016,23,Elkhart Lake,12.0,6.0,3.0,Ty Dillon,Bosch (Richard Childress),Chevrolet,48.0,running,0.0,29.0
2016,23,Elkhart Lake,13.0,27.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,48.0,running,0.0,28.0
2016,23,Elkhart Lake,14.0,39.0,39.0,Ryan Sieg,Nice Targets (Rod Sieg),Chevrolet,48.0,running,0.0,27.0
2016,23,Elkhart Lake,15.0,24.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,48.0,running,0.0,26.0
2016,23,Elkhart Lake,16.0,22.0,33.0,Brandon Jones,Macklanburg-Duncan / Menards (Richard Childress),Chevrolet,48.0,running,0.0,25.0
2016,23,Elkhart Lake,17.0,4.0,18.0,Owen Kelly,Tunity (Joe Gibbs),Toyota,48.0,running,0.0,24.0
2016,23,Elkhart Lake,18.0,9.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,48.0,running,0.0,23.0
2016,23,Elkhart Lake,19.0,18.0,90.0,James Davison,Always Evolving / Lake Forest Hearing (Mario Gosselin),Chevrolet,48.0,running,0.0,22.0
2016,23,Elkhart Lake,20.0,21.0,25.0,Alex Kennedy,MediaCast (Rick Ware),Chevrolet,48.0,running,0.0,0.0
2016,23,Elkhart Lake,21.0,10.0,20.0,Erik Jones,Reser's Fine Foods (Joe Gibbs),Toyota,48.0,running,5.0,21.0
2016,23,Elkhart Lake,22.0,36.0,52.0,Joey Gase,Cobblestone Hotels / Donate Life Wisconsin (Jimmy Means),Chevrolet,48.0,running,0.0,19.0
2016,23,Elkhart Lake,23.0,31.0,70.0,Timmy Hill,U.S. Chrome / E-hydrate (Derrike Cope),Chevrolet,48.0,running,0.0,0.0
2016,23,Elkhart Lake,24.0,32.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,48.0,running,0.0,17.0
2016,23,Elkhart Lake,25.0,16.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,48.0,running,0.0,16.0
2016,23,Elkhart Lake,26.0,28.0,14.0,Tomy Drissi,Arthritis Foundation (Mark Smith),Toyota,48.0,running,0.0,15.0
2016,23,Elkhart Lake,27.0,26.0,99.0,Stanton Barrett,Xcalibur Pit School (B.J. McLeod),Ford,48.0,running,0.0,14.0
2016,23,Elkhart Lake,28.0,35.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,48.0,running,0.0,13.0
2016,23,Elkhart Lake,29.0,20.0,15.0,Scott Heckert,B.J. McLeod Motorsports (Rick Ware),Ford,48.0,running,0.0,12.0
2016,23,Elkhart Lake,30.0,40.0,13.0,Alon Day,FLWaterfront.com (Carl Long),Dodge,48.0,running,0.0,11.0
2016,23,Elkhart Lake,31.0,38.0,97.0,Paige Decker,Vroom! Brands (Victor Obaika),Chevrolet,48.0,running,0.0,10.0
2016,23,Elkhart Lake,32.0,3.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,47.0,running,0.0,9.0
2016,23,Elkhart Lake,33.0,15.0,4.0,Ross Chastain,JD Motorsports (Johnny Davis),Chevrolet,43.0,running,0.0,8.0
2016,23,Elkhart Lake,34.0,19.0,88.0,Kenny Habul,Sun Energy 1 (JR Motorsports),Chevrolet,26.0,suspension,0.0,7.0
2016,23,Elkhart Lake,35.0,37.0,40.0,John Jackson,CrashClaimsR.us / Mohawk Markets (Carl Long),Dodge,22.0,brakes,0.0,6.0
2016,23,Elkhart Lake,36.0,33.0,74.0,Nicolas Hammann,Trudell Performance / Quest Engineering (Mike Harmon),Dodge,22.0,rear gear,0.0,5.0
2016,23,Elkhart Lake,37.0,34.0,89.0,Morgan Shepherd,Racing With Jesus / Courtney Construction (Morgan Shepherd),Chevrolet,20.0,fuel pump,0.0,4.0
2016,23,Elkhart Lake,38.0,23.0,77.0,Josh Bilicki,Vroom! Brands (Victor Obaika),Chevrolet,6.0,electrical,0.0,3.0
2016,23,Elkhart Lake,39.0,30.0,10.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,4.0,brakes,0.0,2.0
2016,23,Elkhart Lake,40.0,29.0,0.0,Garrett Smithley,JD Motorsports (Johnny Davis),Chevrolet,2.0,crash,0.0,1.0
2016,24,Darlington,1.0,3.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,147.0,running,75.0,45.0
2016,24,Darlington,2.0,2.0,18.0,Denny Hamlin,Sport Clips (Joe Gibbs),Toyota,147.0,running,47.0,0.0
2016,24,Darlington,3.0,5.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,147.0,running,0.0,38.0
2016,24,Darlington,4.0,13.0,42.0,Kyle Larson,ENEOS (Chip Ganassi),Chevrolet,147.0,running,12.0,0.0
2016,24,Darlington,5.0,11.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,147.0,running,0.0,36.0
2016,24,Darlington,6.0,10.0,20.0,Erik Jones,DeWalt FlexVolt (Joe Gibbs),Toyota,147.0,running,0.0,35.0
2016,24,Darlington,7.0,4.0,22.0,Ryan Blaney,Fitzgerald Glider Kits (Roger Penske),Ford,147.0,running,5.0,0.0
2016,24,Darlington,8.0,19.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,147.0,running,0.0,33.0
2016,24,Darlington,9.0,12.0,33.0,Brandon Jones,Time Off / VisitMyrtleBeach.com (Richard Childress),Chevrolet,147.0,running,0.0,32.0
2016,24,Darlington,10.0,22.0,1.0,Ryan Preece,G&K Services (Johnny Davis),Chevrolet,147.0,running,0.0,31.0
2016,24,Darlington,11.0,7.0,7.0,Justin Allgaier,Brandt's Fertilizer (JR Motorsports),Chevrolet,147.0,running,0.0,30.0
2016,24,Darlington,12.0,8.0,3.0,Ty Dillon,Ruud (Richard Childress),Chevrolet,147.0,running,0.0,29.0
2016,24,Darlington,13.0,15.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,147.0,running,0.0,28.0
2016,24,Darlington,14.0,21.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,147.0,running,0.0,27.0
2016,24,Darlington,15.0,17.0,39.0,Ryan Sieg,TCL (Rod Sieg),Chevrolet,147.0,running,0.0,26.0
2016,24,Darlington,16.0,9.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,146.0,running,0.0,25.0
2016,24,Darlington,17.0,14.0,6.0,Bubba Wallace,Ford EcoBoost (Jack Roush),Ford,145.0,running,0.0,24.0
2016,24,Darlington,18.0,18.0,28.0,Dakoda Armstrong,Davey Allison Throwback (James Whitener),Toyota,145.0,running,0.0,23.0
2016,24,Darlington,19.0,16.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,145.0,running,0.0,22.0
2016,24,Darlington,20.0,1.0,2.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,145.0,running,6.0,0.0
2016,24,Darlington,21.0,24.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,145.0,running,2.0,21.0
2016,24,Darlington,22.0,23.0,0.0,Garrett Smithley,JD Motorsports (Johnny Davis),Chevrolet,144.0,running,0.0,19.0
2016,24,Darlington,23.0,36.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,143.0,running,0.0,18.0
2016,24,Darlington,24.0,27.0,52.0,Joey Gase,ASC Agri Supply / Franklin Signs (Jimmy Means),Chevrolet,142.0,running,0.0,17.0
2016,24,Darlington,25.0,34.0,70.0,Derrike Cope,To The Point / Glenn Brown Trucking (Derrike Cope),Chevrolet,141.0,running,0.0,16.0
2016,24,Darlington,26.0,25.0,90.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,140.0,running,0.0,15.0
2016,24,Darlington,27.0,31.0,97.0,Josh Berry,Vroom! Brands (Victor Obaika),Chevrolet,139.0,running,0.0,14.0
2016,24,Darlington,28.0,29.0,15.0,Todd Peck,Lilly Trucking (Rick Ware),Ford,138.0,running,0.0,13.0
2016,24,Darlington,29.0,20.0,4.0,Ross Chastain,South Carolina Lottery (Johnny Davis),Chevrolet,102.0,crash,0.0,12.0
2016,24,Darlington,30.0,30.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,74.0,vibration,0.0,11.0
2016,24,Darlington,31.0,33.0,74.0,Mike Harmon,WCI Parts (Mike Harmon),Dodge,66.0,crash,0.0,10.0
2016,24,Darlington,32.0,32.0,13.0,Carl Long,CrashClaimsR.us (Carl Long),Chevrolet,60.0,crash,0.0,9.0
2016,24,Darlington,33.0,28.0,25.0,Ryan Ellis,Rick Ware Racing (Rick Ware),Chevrolet,51.0,transmission,0.0,8.0
2016,24,Darlington,34.0,37.0,89.0,Morgan Shepherd,Racing With Jesus (Morgan Shepherd),Chevrolet,45.0,suspension,0.0,7.0
2016,24,Darlington,35.0,6.0,88.0,Kevin Harvick,Armour Vienna Sausage / Bi-Lo (JR Motorsports),Chevrolet,33.0,engine,0.0,0.0
2016,24,Darlington,36.0,35.0,40.0,Timmy Hill,CrashClaimsR.us / Shaffer Racing Oil (Carl Long),Toyota,28.0,crash,0.0,0.0
2016,24,Darlington,37.0,26.0,78.0,B.J. McLeod,Momo (B.J. McLeod),Ford,20.0,crash,0.0,4.0
2016,24,Darlington,38.0,39.0,92.0,Dexter Bean,BuckedUp Apparel (Mario Gosselin),Chevrolet,5.0,electrical,0.0,3.0
2016,24,Darlington,39.0,40.0,72.0,John Jackson,CrashClaimsR.us (Carl Long),Chevrolet,4.0,transmission,0.0,0.0
2016,24,Darlington,40.0,38.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,3.0,rear gear,0.0,0.0
2016,25,Richmond,1.0,7.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,250.0,running,197.0,0.0
2016,25,Richmond,2.0,4.0,20.0,Erik Jones,DeWalt FlexVolt (Joe Gibbs),Toyota,250.0,running,2.0,40.0
2016,25,Richmond,3.0,6.0,22.0,Brad Keselowski,Fleetwood RV / REV Group (Roger Penske),Ford,250.0,running,0.0,0.0
2016,25,Richmond,4.0,8.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,250.0,running,0.0,37.0
2016,25,Richmond,5.0,3.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,250.0,running,0.0,36.0
2016,25,Richmond,6.0,18.0,3.0,Ty Dillon,Bass Pro Shops (Richard Childress),Chevrolet,250.0,running,0.0,35.0
2016,25,Richmond,7.0,1.0,2.0,Austin Dillon,Ruud (Richard Childress),Chevrolet,250.0,running,51.0,0.0
2016,25,Richmond,8.0,10.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,250.0,running,0.0,33.0
2016,25,Richmond,9.0,2.0,88.0,Alex Bowman,Cessna / Beechcraft (JR Motorsports),Chevrolet,250.0,running,0.0,32.0
2016,25,Richmond,10.0,31.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,250.0,running,0.0,31.0
2016,25,Richmond,11.0,17.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,250.0,running,0.0,30.0
2016,25,Richmond,12.0,14.0,6.0,Bubba Wallace,Bleacher Report (Jack Roush),Ford,249.0,running,0.0,29.0
2016,25,Richmond,13.0,11.0,60.0,Gray Gaulding,Krispy Kreme (Jack Roush),Ford,248.0,running,0.0,0.0
2016,25,Richmond,14.0,19.0,39.0,Ryan Sieg,Tri County Landscape (Rod Sieg),Chevrolet,248.0,running,0.0,27.0
2016,25,Richmond,15.0,5.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,248.0,running,0.0,26.0
2016,25,Richmond,16.0,9.0,28.0,Dakoda Armstrong,JGL Racing (James Whitener),Toyota,247.0,running,0.0,25.0
2016,25,Richmond,17.0,12.0,51.0,Jeremy Clements,Harrison's Workwear (Jeremy Clements),Chevrolet,247.0,running,0.0,24.0
2016,25,Richmond,18.0,20.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,247.0,running,0.0,23.0
2016,25,Richmond,19.0,13.0,98.0,Jeb Burton,Estes Express Lines (Fred Biagi),Ford,247.0,running,0.0,22.0
2016,25,Richmond,20.0,23.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,246.0,running,0.0,21.0
2016,25,Richmond,21.0,27.0,93.0,David Starr,Massimo Motors (Rod Sieg),Chevrolet,246.0,running,0.0,20.0
2016,25,Richmond,22.0,25.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,246.0,running,0.0,19.0
2016,25,Richmond,23.0,33.0,33.0,Brandon Jones,Roland (Richard Childress),Chevrolet,245.0,running,0.0,18.0
2016,25,Richmond,24.0,15.0,4.0,Ross Chastain,Flex Seal (Johnny Davis),Chevrolet,245.0,running,0.0,17.0
2016,25,Richmond,25.0,29.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,245.0,running,0.0,16.0
2016,25,Richmond,26.0,16.0,1.0,Ryan Preece,Flex Seal Liquid (Johnny Davis),Chevrolet,244.0,running,0.0,15.0
2016,25,Richmond,27.0,22.0,52.0,Joey Gase,Donate Life Virginia (Jimmy Means),Chevrolet,244.0,running,0.0,14.0
