season,race,site,track,track_length,track_type,finish,start,driver,manufacturer,truck_number,owner,sponsor,win,top_5,top_10,top_20,laps,laps_led,status,money,pts,playoff_pts
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,4,19,"Bobby Hamilton, Jr.",Dodge,18.0,Bobby Hamilton Racing,Fastenal,0,1,1,1,134,0,running,20925.0,160,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,5,15,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,0,1,1,1,134,0,running,17600.0,155,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,6,4,Joe Nemechek,Chevrolet,46.0,David Dollar,Ginn Clubs & Resorts,0,0,1,1,134,37,running,16000.0,155,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,7,28,David Starr,Toyota,11.0,Tom DeLoach,Red Horse Racing,0,0,1,1,134,0,running,15800.0,146,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,8,3,David Reutimann,Toyota,17.0,Darrell Waltrip,Toyota Tundra,0,0,1,1,134,12,running,13350.0,147,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,9,24,Dennis Setzer,Chevrolet,85.0,David Dollar,Flex Fuel E85 Silverado,0,0,1,1,134,2,running,15400.0,143,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,10,34,Terry Cook,Ford,10.0,Greg Pollex,Power Stroke Diesel,0,0,1,1,134,3,running,16550.0,139,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,11,2,Bill Lester,Toyota,22.0,Bill Davis,Waste Management,0,0,0,1,134,0,running,15100.0,130,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,12,21,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards / Energizer,0,0,0,1,134,0,running,16915.0,127,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,13,22,Chad McCumbee,Dodge,8.0,Bobby Dotter,The GPS Store / Garmin,0,0,0,1,134,1,running,14790.0,129,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,14,27,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,Allstates Employer Services,0,0,0,1,134,0,running,12440.0,121,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,15,16,Rick Crawford,Ford,14.0,Tom Mitchell,Circle Bar Truck Corral,0,0,0,1,134,0,running,15090.0,118,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,16,7,Bobby East,Ford,21.0,Wood Brothers,State Fair Corn Dogs / Edy's Dibs,0,0,0,1,134,0,running,14490.0,115,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,17,30,Michael Waltrip,Toyota,12.0,Darrell Waltrip,Jani-King,0,0,0,1,134,0,running,12140.0,112,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,18,23,Damon Lusk,Dodge,25.0,Rich Woodard,Woodard Racing,0,0,0,1,134,0,running,14290.0,109,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,19,33,Kerry Earnhardt,Chevrolet,13.0,Duke Thorson,National Pork Board,0,0,0,1,134,0,running,14190.0,106,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,20,26,Shane Huffman,Chevrolet,40.0,Curtis Key,R.E. Garwood Electrical Contractors,0,0,0,1,133,0,running,12140.0,103,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,21,12,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,0,0,0,0,133,0,running,13990.0,100,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,22,29,Mike Wallace,Chevrolet,15.0,Billy Ballew,Miccosukee Resorts / GEICO,0,0,0,0,133,0,running,11390.0,97,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,23,9,Aric Almirola,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,0,0,132,0,running,13515.0,94,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,24,31,Brad Keselowski,Ford,63.0,Mike Mittler,Dave Porter Truck Sales,0,0,0,0,132,0,running,10965.0,91,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,25,14,Willie Allen,Chevrolet,87.0,Duke Thorson,Menards,0,0,0,0,132,0,running,10765.0,0,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,26,18,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,Exide Batteries,0,0,0,0,131,0,running,12815.0,85,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,27,17,Marcos Ambrose,Ford,20.0,Tad Geschickter,Team Australia / Aussie Vineyards,0,0,0,0,131,0,running,11365.0,82,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,28,36,Casey Kingsland,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,0,0,0,0,129,0,running,10165.0,79,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,29,35,John Mickel,Chevrolet,7.0,Gene Christensen,Dudman Group / DSI Group,0,0,0,0,127,0,running,10940.0,76,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,30,11,Mike Bliss,Chevrolet,16.0,David Fuge,Xpress Motorsports / Strutmasters.com,0,0,0,0,125,0,running,9240.0,73,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,31,25,"Michel Jourdain, Jr.",Ford,50.0,Jack Roush,PurposeMoney.com,0,0,0,0,120,0,running,9190.0,70,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,32,13,Chase Miller,Dodge,4.0,Bobby Hamilton Racing,Dodge Motorsports,0,0,0,0,93,0,crash,9165.0,67,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,33,10,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE / Germain Motor Co.,0,0,0,0,58,0,engine,10140.0,64,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,34,32,Erin Crocker,Dodge,98.0,Ray Evernham,Cheerios / Betty Crocker,0,0,0,0,17,0,ignition,9115.0,61,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,35,1,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,0,0,0,0,14,10,crash,10740.0,63,
2006,25,Homestead,Homestead-Miami Speedway,1.5,paved track,36,20,Chad Chaffin,Toyota,59.0,James Harris,Harris Trucking,0,0,0,0,4,0,crash,9025.0,55,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,1,1,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,1,1,1,1,100,16,running,93375.0,190,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,2,10,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,Toyota Certified Used Vehicles,0,1,1,1,100,10,running,62825.0,175,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,3,4,Travis Kvapil,Ford,6.0,Jack Roush,K & N Filters,0,1,1,1,100,49,running,46175.0,175,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,4,9,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,0,1,1,1,100,9,running,30175.0,165,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,5,3,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,0,1,1,1,100,8,running,27075.0,160,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,6,18,Joey Clanton,Ford,9.0,Tad Geschickter,Zaxby's,0,0,1,1,100,0,running,23525.0,150,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,7,16,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,AES HR Solutions,0,0,1,1,100,0,running,21325.0,146,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,8,26,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards,0,0,1,1,100,0,running,20025.0,142,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,9,8,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE / Germain Toyota,0,0,1,1,100,1,running,20825.0,143,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,10,13,Rick Crawford,Ford,14.0,Tom Mitchell,Power Stroke Diesel,0,0,1,1,100,1,running,19250.0,139,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,11,33,Bill Lester,Chevrolet,15.0,Billy Ballew,Manheim Central Florida Auto Auction,0,0,0,1,100,0,running,17925.0,130,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,12,5,Erik Darnell,Ford,99.0,Jack Roush,Northern Tool & Equipment,0,0,0,1,100,5,running,17750.0,132,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,13,30,Chad McCumbee,Chevrolet,8.0,Bobby Dotter,GPSStore.com / Garmin,0,0,0,1,100,0,running,17650.0,124,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,14,14,Cale Gale,Chevrolet,2.0,Kevin Harvick,Camping World,0,0,0,1,100,0,running,15300.0,121,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,15,11,A.J. Allmendinger,Toyota,0.0,Darrell Waltrip,Red Bull,0,0,0,1,100,0,running,17450.0,118,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,16,12,Aaron Fike,Toyota,1.0,Tom DeLoach,RFMS / Red Horse Racing,0,0,0,1,100,0,running,17925.0,115,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,17,20,Stacy Compton,Ford,16.0,David Fuge,Melling Engine Parts,0,0,0,1,100,0,running,14895.0,112,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,18,34,Brandon Knupp,Chevrolet,28.0,Jim Rosenblum,"Susan Greenberg, MD / Kissin Kuzzins",0,0,0,1,100,0,running,14975.0,109,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,19,31,Dennis Setzer,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,0,1,99,0,running,16925.0,106,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,20,19,David Starr,Ford,10.0,Tom Mitchell,International MAXX Force Diesel,0,0,0,1,97,0,running,17275.0,103,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,21,27,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,South Point Hotel,0,0,0,0,88,0,crash,16725.0,100,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,22,15,Chase Miller,Dodge,4.0,Bobby Hamilton Racing,Open Joist,0,0,0,0,87,0,crash,15375.0,97,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,23,32,Mike Bliss,Chevrolet,40.0,Curtis Key,Curtis Key Plumbing,0,0,0,0,85,0,crash,14250.0,94,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,24,2,Carl Edwards,Ford,50.0,Jack Roush,Roush Racing,0,0,0,0,83,0,running,14125.0,91,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,25,28,Blake Bjorklund,Chevrolet,8.0,Dave Malcolmson,Blue Ox,0,0,0,0,81,1,radiator,14025.0,93,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,26,25,Kelly Bires,Ford,21.0,Wood Brothers,Air Force,0,0,0,0,80,0,crash,14925.0,85,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,27,7,Terry Cook,Toyota,59.0,James Harris,Melling Engine Parts / Harris Trucking,0,0,0,0,61,0,crash,13800.0,82,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,28,23,Tim Sauter,Chevrolet,7.0,Gene Christensen,Lester Buildings,0,0,0,0,56,0,crash,13700.0,79,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,29,24,Willie Allen,Chevrolet,13.0,Duke Thorson,National Pork Board / Silver Floss,0,0,0,0,55,0,running,13600.0,76,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,30,17,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,0,0,0,0,41,0,crash,13500.0,73,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,31,6,Tyler Walker,Toyota,36.0,Bill Davis,360 OTC,0,0,0,0,34,0,crash,13450.0,70,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,32,36,Larry Foyt,Chevrolet,44.0,Curtis Key,Sile Stone USA,0,0,0,0,24,0,crash,13400.0,67,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,33,29,Derrike Cope,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,0,0,0,0,24,0,crash,13350.0,64,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,34,21,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,0,0,0,0,23,0,crash,13300.0,61,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,35,35,Jason White,Ford,63.0,Mike Mittler,Gunbroker.com,0,0,0,0,22,0,crash,13250.0,58,
2007,1,Daytona,Daytona International Speedway,2.5,paved track,36,22,Mike Wallace,Chevrolet,46.0,David Dollar,DirecTV Hot Pass,0,0,0,0,1,0,crash,13165.0,55,
2007,2,Fontana,California Speedway,2.0,paved track,1,2,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,1,1,1,1,100,43,running,64725.0,190,
2007,2,Fontana,California Speedway,2.0,paved track,2,6,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,AES HR Solutions,0,1,1,1,100,1,running,39275.0,175,
2007,2,Fontana,California Speedway,2.0,paved track,3,7,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,0,1,1,1,100,0,running,29325.0,165,
2007,2,Fontana,California Speedway,2.0,paved track,4,1,Carl Edwards,Ford,50.0,Jack Roush,Roush Racing,0,1,1,1,100,0,running,18925.0,160,
2007,2,Fontana,California Speedway,2.0,paved track,5,9,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE / Germain Toyota,0,1,1,1,100,0,running,18550.0,155,
2007,2,Fontana,California Speedway,2.0,paved track,6,14,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,Toyota Certified Used Vehicles,0,0,1,1,100,11,running,15925.0,155,
2007,2,Fontana,California Speedway,2.0,paved track,7,23,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,0,0,1,1,100,0,running,16600.0,146,
2007,2,Fontana,California Speedway,2.0,paved track,8,21,Kevin Harvick,Chevrolet,2.0,Kevin Harvick,Camping World,0,0,1,1,100,0,running,13150.0,142,
2007,2,Fontana,California Speedway,2.0,paved track,9,19,Rick Crawford,Ford,14.0,Tom Mitchell,Power Stroke Diesel,0,0,1,1,100,0,running,17500.0,138,
2007,2,Fontana,California Speedway,2.0,paved track,10,13,Mike Bliss,Chevrolet,40.0,Curtis Key,Curtis Key Plumbing,0,0,1,1,100,0,running,13100.0,134,
2007,2,Fontana,California Speedway,2.0,paved track,11,20,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards / Quaker State,0,0,0,1,100,0,running,15375.0,130,
2007,2,Fontana,California Speedway,2.0,paved track,12,18,Stacy Compton,Ford,9.0,Tad Geschickter,Zaxby's,0,0,0,1,100,0,running,12150.0,127,
2007,2,Fontana,California Speedway,2.0,paved track,13,16,Erik Darnell,Ford,99.0,Jack Roush,Northern Tool & Equipment,0,0,0,1,100,0,running,14350.0,124,
2007,2,Fontana,California Speedway,2.0,paved track,14,11,Chase Miller,Dodge,4.0,Bobby Hamilton Racing,Open Joist / Dodge,0,0,0,1,100,0,running,14100.0,121,
2007,2,Fontana,California Speedway,2.0,paved track,15,24,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,0,0,0,1,100,0,running,12625.0,118,
2007,2,Fontana,California Speedway,2.0,paved track,16,17,Travis Kvapil,Ford,6.0,Jack Roush,K & N Engineering,0,0,0,1,100,0,running,13725.0,115,
2007,2,Fontana,California Speedway,2.0,paved track,17,12,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,0,0,0,1,100,0,running,15400.0,112,
2007,2,Fontana,California Speedway,2.0,paved track,18,8,Aaron Fike,Toyota,1.0,Tom DeLoach,Red Horse Racing,0,0,0,1,100,0,running,14575.0,109,
2007,2,Fontana,California Speedway,2.0,paved track,19,10,Dennis Setzer,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,0,1,100,0,running,13550.0,106,
2007,2,Fontana,California Speedway,2.0,paved track,20,15,Bill Lester,Chevrolet,15.0,Billy Ballew,Bowen Family Homes,0,0,0,1,100,0,running,13975.0,103,
2007,2,Fontana,California Speedway,2.0,paved track,21,5,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,South Point Hotel,0,0,0,0,100,0,running,13500.0,100,
2007,2,Fontana,California Speedway,2.0,paved track,22,25,Willie Allen,Chevrolet,13.0,Duke Thorson,ThorSport,0,0,0,0,100,0,running,13475.0,97,
2007,2,Fontana,California Speedway,2.0,paved track,23,4,Mark Martin,Ford,21.0,Wood Brothers,Bad Boy Mowers,0,0,0,0,100,45,running,11200.0,104,
2007,2,Fontana,California Speedway,2.0,paved track,24,3,Tyler Walker,Toyota,36.0,Bill Davis,360 OTC,0,0,0,0,100,0,running,13425.0,91,
2007,2,Fontana,California Speedway,2.0,paved track,25,26,A.J. Allmendinger,Toyota,0.0,Darrell Waltrip,Red Bull,0,0,0,0,99,0,running,13400.0,88,
2007,2,Fontana,California Speedway,2.0,paved track,26,28,Tim Sauter,Chevrolet,7.0,Gene Christensen,Lester Buildings,0,0,0,0,99,0,running,11125.0,85,
2007,2,Fontana,California Speedway,2.0,paved track,27,30,Chad McCumbee,Chevrolet,8.0,Bobby Dotter,The GPS Store / Garmin,0,0,0,0,99,0,running,12100.0,82,
2007,2,Fontana,California Speedway,2.0,paved track,28,22,David Starr,Ford,10.0,Tom Mitchell,International MAXX Force Diesel,0,0,0,0,99,0,running,12050.0,79,
2007,2,Fontana,California Speedway,2.0,paved track,29,27,Kelly Bires,Ford,16.0,David Fuge,Melling Engine Parts,0,0,0,0,99,0,running,11025.0,76,
2007,2,Fontana,California Speedway,2.0,paved track,30,29,Terry Cook,Toyota,59.0,James Harris,Harris Trucking,0,0,0,0,99,0,running,10985.0,73,
2007,2,Fontana,California Speedway,2.0,paved track,31,31,Blake Bjorklund,Chevrolet,8.0,Dave Malcolmson,MRD / Haas CNC Tools,0,0,0,0,98,0,running,10975.0,70,
2007,2,Fontana,California Speedway,2.0,paved track,32,33,Casey Kingsland,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,0,0,0,0,86,0,crash,10965.0,67,
2007,2,Fontana,California Speedway,2.0,paved track,33,34,Wayne Edwards,Ford,95.0,Scott Upshaw,NRG Cases,0,0,0,0,16,0,handling,10950.0,0,
2007,2,Fontana,California Speedway,2.0,paved track,34,32,Morgan Shepherd,Chevrolet,44.0,Curtis Key,Curtis Key Plumbing,0,0,0,0,4,0,handling,10940.0,61,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,1,1,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,1,1,1,1,130,67,running,60750.0,195,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,2,4,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,0,1,1,1,130,39,running,35225.0,175,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,3,17,Matt Crafton,Chevrolet,88.0,Duke Thorson,Menards / Quaker State,0,1,1,1,130,0,running,25225.0,165,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,4,10,Rick Crawford,Ford,14.0,Tom Mitchell,Power Stroke Diesel,0,1,1,1,130,0,running,16375.0,160,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,5,12,Clint Bowyer,Chevrolet,2.0,Kevin Harvick,Camping World,0,1,1,1,130,17,running,12825.0,160,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,6,20,Brendan Gaughan,Chevrolet,77.0,Michael Gaughan,South Point Hotel,0,0,1,1,130,5,running,12675.0,155,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,7,9,Dennis Setzer,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,1,1,130,0,running,12475.0,146,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,8,25,Ted Musgrave,Toyota,9.0,Germain Racing,Team ASE / Germain Toyota,0,0,1,1,130,0,running,12075.0,142,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,9,18,Joey Clanton,Ford,9.0,Tad Geschickter,Zaxby's,0,0,1,1,130,0,running,12950.0,138,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,10,7,Kelly Bires,Ford,21.0,Wood Brothers,Bush's Baked Beans,0,0,1,1,130,0,running,16975.0,134,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,11,19,"Ron Hornaday, Jr.",Chevrolet,33.0,Kevin Harvick,AES HR Solutions,0,0,0,1,130,0,running,9175.0,130,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,12,5,Aaron Fike,Toyota,1.0,Tom DeLoach,RFMS / Red Horse Racing,0,0,0,1,130,0,running,11225.0,127,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,13,8,Willie Allen,Chevrolet,13.0,Duke Thorson,National Pork Board,0,0,0,1,130,0,running,11125.0,124,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,14,11,Ken Schrader,Dodge,18.0,Bobby Hamilton Racing,Fastenal,0,0,0,1,130,0,running,8775.0,121,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,15,16,Travis Kvapil,Ford,6.0,Jack Roush,K & N Engineering,0,0,0,1,130,0,running,11450.0,118,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,16,30,Stacy Compton,Ford,16.0,David Fuge,Melling Engine Parts,0,0,0,1,130,0,running,8925.0,115,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,17,35,Terry Cook,Toyota,59.0,James Harris,Harris Trucking,0,0,0,1,130,0,running,10775.0,112,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,18,15,Chad McCumbee,Chevrolet,8.0,Bobby Dotter,The GPS Store / Garmin,0,0,0,1,130,1,running,10650.0,114,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,19,28,Brad Keselowski,Chevrolet,7.0,J.L. Pennington,Hooters Energy Drink,0,0,0,1,130,0,running,8350.0,106,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,20,22,Blake Bjorklund,Chevrolet,8.0,Dave Malcolmson,MRD Motorsports,0,0,0,1,130,0,running,8750.0,103,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,21,29,Tim Sauter,Chevrolet,7.0,Gene Christensen,Lester Buildings / TSG / ASI,0,0,0,0,130,0,running,8250.0,100,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,22,32,David Starr,Ford,10.0,Tom Mitchell,International MAXX Force Diesel,0,0,0,0,130,0,running,10450.0,97,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,23,2,Jack Sprague,Toyota,60.0,Jeff Wyler,Con-Way Freight,0,0,0,0,129,0,running,10400.0,94,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,24,26,Erik Darnell,Ford,99.0,Jack Roush,Northern Tool & Equipment,0,0,0,0,126,0,running,10375.0,91,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,25,24,Mike Bliss,Chevrolet,40.0,Curtis Key,Sile Stone / Atlanta Hilton,0,0,0,0,125,0,running,8100.0,88,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,26,21,T.J. Bell,Ford,50.0,Jack Roush,Heathcliff's Cat Litter,0,0,0,0,125,0,running,8050.0,85,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,27,27,A.J. Allmendinger,Toyota,0.0,Darrell Waltrip,Aaron's Lucky Dog,0,0,0,0,117,1,crash,10275.0,87,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,28,3,"Johnny Benson, Jr.",Toyota,23.0,Bill Davis,Exide,0,0,0,0,114,0,running,9000.0,79,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,29,6,Kraig Kinser,Chevrolet,47.0,David Dollar,Ginn Resorts,0,0,0,0,100,0,running,8975.0,76,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,30,13,Bill Lester,Chevrolet,15.0,Billy Ballew,Bowen Family Homes,0,0,0,0,95,0,crash,7950.0,73,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,31,23,Tyler Walker,Toyota,36.0,Bill Davis,360 OTC,0,0,0,0,70,0,running,7925.0,70,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,32,34,Wayne Edwards,Ford,95.0,Scott Upshaw,NRG Cases,0,0,0,0,16,0,engine,7900.0,67,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,33,33,Morgan Shepherd,Chevrolet,44.0,Curtis Key,Curtis Key Plumbing,0,0,0,0,8,0,handling,7875.0,64,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,34,14,Chase Miller,Dodge,4.0,Bobby Hamilton Racing,Open Joist,0,0,0,0,8,0,engine,7825.0,61,
2007,3,Atlanta,Atlanta Motor Speedway,1.54,paved track,35,31,Johnny Chapman,Chevrolet,78.0,Gene Christensen,Green Light Racing,0,0,0,0,2,0,engine,7795.0,0,
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,1,1,Mike Skinner,Toyota,5.0,Bill Davis,Toyota Tundra,1,1,1,1,253,246,running,54200.0,195,
2007,4,Martinsville,Martinsville Speedway,0.526,paved track,2,26,Todd Bodine,Toyota,30.0,Germain Racing,Lumber Liquidators,0,1,1,1,253,0,running,31175.0,170,
