Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,16,Sonoma,Sonoma Raceway,1.99,road course,28.0,31.0,7.0,Regan Smith,"Nikko / Road Rippers Monster Shark (Tommy Baldwin, Jr.)",Chevrolet,110.0,running,0.0,13.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,29.0,37.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,110.0,running,0.0,12.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,30.0,36.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,110.0,running,0.0,11.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,31.0,33.0,83.0,Matt DiBenedetto,Dustless Blasting / Elk Grove Toyota (BK Racing),Toyota,110.0,running,0.0,10.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,32.0,30.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,110.0,running,0.0,9.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,33.0,22.0,44.0,Brian Scott,Safeway / Blue Emu / Ritz Triscuit (Richard Petty Motorsports),Ford,110.0,running,0.0,8.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,34.0,35.0,98.0,Cole Whitt,RTIC Coolers (Jay Robinson),Toyota,110.0,running,0.0,7.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,35.0,38.0,93.0,Dylan Lupton,Bell Bros. / Elk Grove Toyota (BK Racing),Toyota,110.0,running,0.0,0.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,36.0,40.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,109.0,running,0.0,5.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,37.0,34.0,32.0,Patrick Carpentier,Can-Am / Kappa (Archie St. Hilaire),Ford,108.0,running,0.0,4.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,38.0,39.0,30.0,Josh Wise,SBC Contractors (Curtis Key),Chevrolet,97.0,engine,0.0,3.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,39.0,20.0,95.0,Michael McDowell,K-LOVE Radio / Malwarebytes (Leavine Family Racing),Chevrolet,91.0,rear gear,0.0,2.0
2016,16,Sonoma,Sonoma Raceway,1.99,road course,40.0,18.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,5.0,electrical,0.0,1.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,1.0,5.0,2.0,Brad Keselowski,Detroit Genuine Parts (Roger Penske),Ford,161.0,running,115.0,45.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,2.0,3.0,18.0,Kyle Busch,Interstate Batteries (Joe Gibbs),Toyota,161.0,running,16.0,40.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,3.0,13.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,161.0,running,0.0,38.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,4.0,11.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,161.0,running,6.0,38.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,5.0,4.0,17.0,Ricky Stenhouse Jr,Fifth Third Bank (Jack Roush),Ford,161.0,running,0.0,36.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,6.0,17.0,42.0,Kyle Larson,Target / Clorox / Banana Boat (Chip Ganassi),Chevrolet,161.0,running,0.0,35.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,7.0,6.0,3.0,Austin Dillon,Bass Pro Shops / NRA Museum (Richard Childress),Chevrolet,161.0,running,0.0,34.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,8.0,1.0,16.0,Greg Biffle,Ford EcoBoost (Jack Roush),Ford,161.0,running,1.0,34.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,9.0,31.0,15.0,Clint Bowyer,"AccuDoc Solutions (Harry Scott, Jr.)",Chevrolet,161.0,running,1.0,33.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,10.0,37.0,95.0,Michael McDowell,K-LOVE Radio (Leavine Family Racing),Chevrolet,161.0,running,0.0,31.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,11.0,35.0,98.0,Cole Whitt,RTIC Coolers (Jay Robinson),Toyota,161.0,running,0.0,30.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,12.0,20.0,13.0,Casey Mears,GEICO Military (Germain Racing),Chevrolet,161.0,running,2.0,30.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,13.0,26.0,47.0,A.J. Allmendinger,Kroger / Drumstick / Outshine / Bush's (JTG-Daugherty Racing),Chevrolet,161.0,running,0.0,28.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,14.0,12.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,161.0,running,0.0,27.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,15.0,14.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,161.0,running,0.0,26.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,16.0,38.0,23.0,David Ragan,Shriners Hospital For Children (BK Racing),Toyota,161.0,running,1.0,26.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,17.0,9.0,11.0,Denny Hamlin,FedEx (Joe Gibbs),Toyota,161.0,running,7.0,25.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,18.0,23.0,31.0,Ryan Newman,Florida Lottery (Richard Childress),Chevrolet,161.0,running,0.0,23.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,19.0,28.0,35.0,David Gilliland,Shaw's Southern Belle Frozen Foods (Bob Jenkins),Ford,161.0,running,0.0,22.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,20.0,33.0,46.0,Michael Annett,"Pilot / Flying J Stars & Stripes (Harry Scott, Jr.)",Chevrolet,161.0,running,0.0,21.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,21.0,16.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,161.0,running,0.0,20.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,22.0,39.0,55.0,Reed Sorenson,RoyalTeakCollection.com (Jay Robinson),Toyota,161.0,running,0.0,19.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,23.0,10.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,161.0,running,0.0,18.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,24.0,32.0,32.0,Bobby Labonte,#OrlandoUnited / OneOrlando.org (Archie St. Hilaire),Ford,160.0,running,0.0,17.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,25.0,2.0,19.0,Carl Edwards,Subway (Joe Gibbs),Toyota,155.0,crash,8.0,17.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,26.0,19.0,14.0,Tony Stewart,Bass Pro Shops / Ducks Unlimited (Stewart Haas Racing),Chevrolet,148.0,crash,1.0,16.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,27.0,22.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,130.0,running,0.0,14.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,28.0,7.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,127.0,running,0.0,13.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,29.0,15.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats / USO (Barney Visser),Toyota,127.0,running,1.0,13.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,30.0,18.0,5.0,Kasey Kahne,Great Clips Fight Against Cancer (Rick Hendrick),Chevrolet,122.0,running,0.0,11.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,31.0,34.0,38.0,Landon Cassill,Taco Bell (Bob Jenkins),Ford,119.0,running,0.0,10.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,32.0,24.0,24.0,Chase Elliott,Sun Energy 1 (Rick Hendrick),Chevrolet,113.0,running,0.0,9.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,33.0,36.0,83.0,Matt DiBenedetto,Dustless Blasting (BK Racing),Toyota,108.0,running,0.0,8.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,34.0,29.0,1.0,Jamie McMurray,Credit One (Chip Ganassi),Chevrolet,91.0,crash,0.0,7.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,35.0,8.0,48.0,Jimmie Johnson,Lowe's Patriotic (Rick Hendrick),Chevrolet,89.0,crash,0.0,6.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,36.0,27.0,27.0,Paul Menard,Duracell / Menards (Richard Childress),Chevrolet,89.0,crash,0.0,5.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,37.0,30.0,44.0,Brian Scott,Albertson's / Shore Lodge / Huggies (Richard Petty Motorsports),Ford,89.0,crash,0.0,4.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,38.0,40.0,7.0,Regan Smith,"Golden Corral (Tommy Baldwin, Jr.)",Chevrolet,89.0,crash,1.0,4.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,39.0,21.0,4.0,Kevin Harvick,Busch Beer (Stewart Haas Racing),Chevrolet,89.0,crash,1.0,3.0
2016,17,Daytona,Daytona International Speedway,2.5,paved track,40.0,25.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,89.0,crash,0.0,1.0
