Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,1,Daytona,1.0,11.0,11.0,Denny Hamlin,FedEx Express (Joe Gibbs),Toyota,200.0,running,95.0,45.0
2016,1,Daytona,2.0,28.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,200.0,running,2.0,40.0
2016,1,Daytona,3.0,4.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,200.0,running,19.0,39.0
2016,1,Daytona,4.0,9.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,200.0,running,0.0,37.0
2016,1,Daytona,5.0,10.0,19.0,Carl Edwards,Arris (Joe Gibbs),Toyota,200.0,running,0.0,36.0
2016,1,Daytona,6.0,5.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,200.0,running,0.0,35.0
2016,1,Daytona,7.0,14.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,200.0,running,0.0,34.0
2016,1,Daytona,8.0,27.0,7.0,Regan Smith,"Golden Corral / Nikko (Tommy Baldwin, Jr.)",Chevrolet,200.0,running,0.0,33.0
2016,1,Daytona,9.0,21.0,3.0,Austin Dillon,Dow (Richard Childress),Chevrolet,200.0,running,1.0,33.0
2016,1,Daytona,10.0,8.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,200.0,running,0.0,31.0
2016,1,Daytona,11.0,38.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,200.0,running,1.0,31.0
2016,1,Daytona,12.0,34.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,200.0,running,0.0,29.0
2016,1,Daytona,13.0,13.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,200.0,running,0.0,28.0
2016,1,Daytona,14.0,2.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,200.0,running,40.0,28.0
2016,1,Daytona,15.0,39.0,59.0,Michael McDowell,Thrivent Financial / K-LOVE (Leavine Family Racing),Chevrolet,200.0,running,0.0,26.0
2016,1,Daytona,16.0,26.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,200.0,running,18.0,26.0
2016,1,Daytona,17.0,6.0,1.0,Jamie McMurray,McDonald's / Cessna (Chip Ganassi),Chevrolet,200.0,running,0.0,24.0
2016,1,Daytona,18.0,37.0,27.0,Paul Menard,Peak Antifreeze / Menards (Richard Childress),Chevrolet,200.0,running,0.0,23.0
2016,1,Daytona,19.0,7.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,200.0,running,0.0,22.0
2016,1,Daytona,20.0,25.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,200.0,running,1.0,22.0
2016,1,Daytona,21.0,30.0,47.0,A.J. Allmendinger,Kroger / Scott Products / Kingsford (JTG-Daugherty Racing),Chevrolet,200.0,running,0.0,20.0
2016,1,Daytona,22.0,19.0,17.0,Ricky Stenhouse Jr,Lenox Industrial Tools / Fastenal (Jack Roush),Ford,200.0,running,0.0,19.0
2016,1,Daytona,23.0,24.0,38.0,Landon Cassill,Florida Lottery (Bob Jenkins),Ford,200.0,running,0.0,18.0
2016,1,Daytona,24.0,35.0,44.0,Brian Scott,Albertson's / Shore Lodge / Ritz Triscuit (Richard Petty Motorsports),Ford,200.0,running,1.0,18.0
2016,1,Daytona,25.0,12.0,95.0,Ty Dillon,Cheerios / Kroger (Leavine Family Racing),Chevrolet,200.0,running,0.0,0.0
2016,1,Daytona,26.0,18.0,14.0,Brian Vickers,Bass Pro Shops / Mobil 1 (Stewart Haas Racing),Chevrolet,200.0,running,0.0,15.0
2016,1,Daytona,27.0,22.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,200.0,running,1.0,15.0
2016,1,Daytona,28.0,23.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,200.0,running,0.0,13.0
2016,1,Daytona,29.0,29.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,200.0,running,1.0,13.0
2016,1,Daytona,30.0,36.0,83.0,Michael Waltrip,Maxwell House (BK Racing),Toyota,200.0,running,1.0,12.0
2016,1,Daytona,31.0,33.0,32.0,Bobby Labonte,C&J Energy Services (Archie St. Hilaire),Ford,200.0,running,1.0,11.0
2016,1,Daytona,32.0,32.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,199.0,running,0.0,9.0
2016,1,Daytona,33.0,31.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,199.0,running,0.0,8.0
2016,1,Daytona,34.0,15.0,16.0,Greg Biffle,KFC Nashville Hot Chicken (Jack Roush),Ford,198.0,running,0.0,7.0
2016,1,Daytona,35.0,16.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,184.0,crash,0.0,6.0
2016,1,Daytona,36.0,3.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,169.0,crash,15.0,6.0
2016,1,Daytona,37.0,1.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,160.0,running,3.0,5.0
2016,1,Daytona,38.0,40.0,26.0,"Robert Richardson, Jr.",Stalk It (BK Racing),Toyota,135.0,engine,0.0,3.0
2016,1,Daytona,39.0,17.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,91.0,crash,0.0,2.0
2016,1,Daytona,40.0,20.0,93.0,Matt DiBenedetto,Dustless Blasting (BK Racing),Toyota,91.0,crash,0.0,1.0
2016,2,Atlanta,1.0,19.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,330.0,running,52.0,44.0
2016,2,Atlanta,2.0,16.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,330.0,running,0.0,39.0
2016,2,Atlanta,3.0,39.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,330.0,running,2.0,39.0
2016,2,Atlanta,4.0,1.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,330.0,running,62.0,38.0
2016,2,Atlanta,5.0,7.0,19.0,Carl Edwards,Arris (Joe Gibbs),Toyota,330.0,running,1.0,37.0
2016,2,Atlanta,6.0,6.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,330.0,running,131.0,37.0
2016,2,Atlanta,7.0,9.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,330.0,running,34.0,20.0
2016,2,Atlanta,8.0,24.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,330.0,running,0.0,33.0
2016,2,Atlanta,9.0,17.0,2.0,Brad Keselowski,Autotrader.com (Roger Penske),Ford,330.0,running,0.0,32.0
2016,2,Atlanta,10.0,5.0,17.0,Ricky Stenhouse Jr,Ford EcoBoost (Jack Roush),Ford,330.0,running,0.0,31.0
2016,2,Atlanta,11.0,8.0,3.0,Austin Dillon,Dow (Richard Childress),Chevrolet,330.0,running,0.0,20.0
2016,2,Atlanta,12.0,26.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,330.0,running,0.0,29.0
2016,2,Atlanta,13.0,14.0,16.0,Greg Biffle,Roush Performance Parts (Jack Roush),Ford,329.0,running,0.0,28.0
2016,2,Atlanta,14.0,15.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,329.0,running,0.0,27.0
2016,2,Atlanta,15.0,27.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,328.0,running,0.0,26.0
2016,2,Atlanta,16.0,12.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,328.0,running,0.0,25.0
2016,2,Atlanta,17.0,18.0,14.0,Ty Dillon,Bass Pro Shops / Tracker Boats (Stewart Haas Racing),Chevrolet,328.0,running,0.0,0.0
2016,2,Atlanta,18.0,21.0,27.0,Paul Menard,Valvoline / Menards (Richard Childress),Chevrolet,328.0,running,0.0,13.0
2016,2,Atlanta,19.0,13.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,328.0,running,47.0,23.0
2016,2,Atlanta,20.0,25.0,10.0,Danica Patrick,Aspen Dental (Stewart Haas Racing),Chevrolet,328.0,running,0.0,21.0
2016,2,Atlanta,21.0,2.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,328.0,running,0.0,20.0
2016,2,Atlanta,22.0,3.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,328.0,running,0.0,19.0
2016,2,Atlanta,23.0,11.0,5.0,Kasey Kahne,Panasonic Toughbook (Rick Hendrick),Chevrolet,328.0,running,0.0,18.0
2016,2,Atlanta,24.0,4.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,328.0,running,0.0,7.0
2016,2,Atlanta,25.0,23.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,328.0,running,0.0,16.0
2016,2,Atlanta,26.0,20.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,327.0,running,0.0,15.0
2016,2,Atlanta,27.0,22.0,47.0,A.J. Allmendinger,Kroger / Scott Products / Clorox (JTG-Daugherty Racing),Chevrolet,326.0,running,0.0,4.0
2016,2,Atlanta,28.0,31.0,34.0,Chris Buescher,"CSX ""Play it Safe"" (Bob Jenkins)",Ford,326.0,running,0.0,13.0
2016,2,Atlanta,29.0,35.0,83.0,Matt DiBenedetto,Sewanee: The University of the South (BK Racing),Toyota,326.0,running,0.0,12.0
2016,2,Atlanta,30.0,34.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,325.0,running,0.0,11.0
2016,2,Atlanta,31.0,10.0,44.0,Brian Scott,Twisted Tea (Richard Petty Motorsports),Ford,324.0,running,0.0,10.0
2016,2,Atlanta,32.0,33.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,323.0,running,0.0,9.0
2016,2,Atlanta,33.0,32.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,323.0,running,0.0,-2.0
2016,2,Atlanta,34.0,30.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,323.0,running,0.0,7.0
2016,2,Atlanta,35.0,28.0,15.0,Clint Bowyer,"Aaron's (Harry Scott, Jr.)",Chevrolet,322.0,running,0.0,6.0
2016,2,Atlanta,36.0,29.0,38.0,Landon Cassill,FR8 Auctions (Bob Jenkins),Ford,321.0,running,0.0,5.0
2016,2,Atlanta,37.0,36.0,98.0,Cole Whitt,Tweaker Energy Shot / RaceTrac (Jay Robinson),Chevrolet,318.0,running,1.0,5.0
2016,2,Atlanta,38.0,38.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,313.0,running,0.0,3.0
2016,2,Atlanta,39.0,37.0,30.0,Josh Wise,Key Realty Group (Curtis Key),Chevrolet,312.0,running,0.0,2.0
2016,3,Las Vegas,1.0,4.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,267.0,running,24.0,44.0
2016,3,Las Vegas,2.0,2.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,267.0,running,74.0,40.0
2016,3,Las Vegas,3.0,11.0,48.0,Jimmie Johnson,Lowe's / Kobalt Tools (Rick Hendrick),Chevrolet,267.0,running,76.0,40.0
2016,3,Las Vegas,4.0,23.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,267.0,running,38.0,38.0
2016,3,Las Vegas,5.0,5.0,3.0,Austin Dillon,Dow Energy & Water / Intellifresh (Richard Childress),Chevrolet,267.0,running,2.0,37.0
2016,3,Las Vegas,6.0,14.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,267.0,running,0.0,35.0
2016,3,Las Vegas,7.0,6.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,267.0,running,1.0,35.0
2016,3,Las Vegas,8.0,20.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance (Rick Hendrick),Chevrolet,267.0,running,0.0,33.0
2016,3,Las Vegas,9.0,1.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,267.0,running,31.0,33.0
2016,3,Las Vegas,10.0,8.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,267.0,running,0.0,31.0
2016,3,Las Vegas,11.0,10.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,267.0,running,0.0,30.0
2016,3,Las Vegas,12.0,16.0,17.0,Ricky Stenhouse Jr,Armstrong Industries Hand Tools / Fastenal (Jack Roush),Ford,267.0,running,0.0,29.0
2016,3,Las Vegas,13.0,21.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,267.0,running,0.0,28.0
2016,3,Las Vegas,14.0,12.0,47.0,A.J. Allmendinger,Smith's / Kingsford / Bush's Beans (JTG-Daugherty Racing),Chevrolet,267.0,running,0.0,27.0
2016,3,Las Vegas,15.0,15.0,27.0,Paul Menard,Dutch Boy / Menards (Richard Childress),Chevrolet,267.0,running,0.0,26.0
2016,3,Las Vegas,16.0,29.0,1.0,Jamie McMurray,Cessna / Beechcraft (Chip Ganassi),Chevrolet,267.0,running,0.0,25.0
2016,3,Las Vegas,17.0,28.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,267.0,running,0.0,24.0
2016,3,Las Vegas,18.0,24.0,19.0,Carl Edwards,Arris (Joe Gibbs),Toyota,267.0,running,0.0,23.0
2016,3,Las Vegas,19.0,9.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,267.0,running,10.0,23.0
2016,3,Las Vegas,20.0,26.0,16.0,Greg Biffle,Cheez-It (Jack Roush),Ford,267.0,running,0.0,21.0
2016,3,Las Vegas,21.0,18.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,267.0,running,0.0,20.0
2016,3,Las Vegas,22.0,35.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,267.0,running,0.0,19.0
2016,3,Las Vegas,23.0,22.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,267.0,running,0.0,18.0
2016,3,Las Vegas,24.0,7.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,266.0,running,0.0,17.0
2016,3,Las Vegas,25.0,33.0,7.0,Regan Smith,"Road Rippers Street Beatz (Tommy Baldwin, Jr.)",Chevrolet,266.0,running,1.0,17.0
2016,3,Las Vegas,26.0,25.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,266.0,running,0.0,15.0
2016,3,Las Vegas,27.0,32.0,44.0,Brian Scott,Albertson's / Whitetail Club / Kraft Singles (Richard Petty Motorsports),Ford,266.0,running,0.0,14.0
2016,3,Las Vegas,28.0,27.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,266.0,running,0.0,13.0
2016,3,Las Vegas,29.0,30.0,95.0,Michael McDowell,WRL General Contractors / Monte Carlo (Leavine Family Racing),Chevrolet,266.0,running,0.0,12.0
2016,3,Las Vegas,30.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,265.0,running,0.0,11.0
2016,3,Las Vegas,31.0,34.0,83.0,Matt DiBenedetto,Cosmo Motors (BK Racing),Toyota,263.0,running,0.0,10.0
2016,3,Las Vegas,32.0,31.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,262.0,running,0.0,9.0
2016,3,Las Vegas,33.0,38.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,262.0,running,0.0,8.0
2016,3,Las Vegas,34.0,17.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,262.0,running,0.0,7.0
2016,3,Las Vegas,35.0,39.0,30.0,Josh Wise,Key Realty Group (Curtis Key),Chevrolet,259.0,running,0.0,6.0
2016,3,Las Vegas,36.0,19.0,14.0,Brian Vickers,Mobil 1 (Stewart Haas Racing),Chevrolet,257.0,running,0.0,5.0
2016,3,Las Vegas,37.0,3.0,20.0,Matt Kenseth,"DeWalt ""Made in the U.S.A."" (Joe Gibbs)",Toyota,224.0,crash,10.0,5.0
2016,3,Las Vegas,38.0,13.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,224.0,crash,0.0,3.0
2016,3,Las Vegas,39.0,36.0,98.0,Cole Whitt,Speed Stick (Jay Robinson),Chevrolet,115.0,vibration,0.0,2.0
2016,4,Phoenix,1.0,18.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,313.0,running,139.0,45.0
2016,4,Phoenix,2.0,2.0,19.0,Carl Edwards,Stanley Tools (Joe Gibbs),Toyota,313.0,running,65.0,40.0
2016,4,Phoenix,3.0,3.0,11.0,Denny Hamlin,FedEx Freight (Joe Gibbs),Toyota,313.0,running,0.0,38.0
2016,4,Phoenix,4.0,1.0,18.0,Kyle Busch,Skittles (Joe Gibbs),Toyota,313.0,running,75.0,38.0
2016,4,Phoenix,5.0,26.0,88.0,"Dale Earnhardt, Jr.",Axalta (Rick Hendrick),Chevrolet,313.0,running,34.0,37.0
2016,4,Phoenix,6.0,4.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,313.0,running,0.0,35.0
2016,4,Phoenix,7.0,6.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,313.0,running,0.0,34.0
2016,4,Phoenix,8.0,17.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,313.0,running,0.0,33.0
2016,4,Phoenix,9.0,15.0,3.0,Austin Dillon,Dow (Richard Childress),Chevrolet,313.0,running,0.0,32.0
2016,4,Phoenix,10.0,12.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,313.0,running,0.0,31.0
2016,4,Phoenix,11.0,5.0,48.0,Jimmie Johnson,Lowe's Pro Services (Rick Hendrick),Chevrolet,313.0,running,0.0,30.0
2016,4,Phoenix,12.0,7.0,42.0,Kyle Larson,Target / Cottonelle (Chip Ganassi),Chevrolet,313.0,running,0.0,29.0
2016,4,Phoenix,13.0,14.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,313.0,running,0.0,28.0
2016,4,Phoenix,14.0,8.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,313.0,running,0.0,27.0
2016,4,Phoenix,15.0,28.0,14.0,Ty Dillon,Bass Pro Shops / Tracker Boats (Stewart Haas Racing),Chevrolet,313.0,running,0.0,0.0
2016,4,Phoenix,16.0,11.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,313.0,running,0.0,25.0
2016,4,Phoenix,17.0,22.0,47.0,A.J. Allmendinger,Fry's / Scott Products / Bush's Beans (JTG-Daugherty Racing),Chevrolet,313.0,running,0.0,24.0
2016,4,Phoenix,18.0,9.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,312.0,running,0.0,23.0
2016,4,Phoenix,19.0,36.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,312.0,running,0.0,22.0
2016,4,Phoenix,20.0,23.0,83.0,Matt DiBenedetto,Schluter Systems (BK Racing),Toyota,312.0,running,0.0,21.0
2016,4,Phoenix,21.0,13.0,16.0,Greg Biffle,Cheez-It (Jack Roush),Ford,312.0,running,0.0,20.0
2016,4,Phoenix,22.0,24.0,5.0,Kasey Kahne,Great Clips (Rick Hendrick),Chevrolet,312.0,running,0.0,19.0
2016,4,Phoenix,23.0,21.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,311.0,running,0.0,18.0
2016,4,Phoenix,24.0,29.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,309.0,running,0.0,17.0
2016,4,Phoenix,25.0,27.0,38.0,Landon Cassill,Snap Fitness (Bob Jenkins),Ford,308.0,running,0.0,16.0
2016,4,Phoenix,26.0,33.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,308.0,running,0.0,15.0
2016,4,Phoenix,27.0,30.0,44.0,Brian Scott,Albertson's / Whitetail Club / Ritz Triscuit (Richard Petty Motorsports),Ford,308.0,running,0.0,14.0
2016,4,Phoenix,28.0,31.0,7.0,Regan Smith,"Advanced Patient Care (Tommy Baldwin, Jr.)",Chevrolet,308.0,running,0.0,13.0
2016,4,Phoenix,29.0,19.0,2.0,Brad Keselowski,Alliance Truck Parts (Roger Penske),Ford,307.0,running,0.0,12.0
2016,4,Phoenix,30.0,32.0,34.0,Chris Buescher,Dockside Logistics (Bob Jenkins),Ford,307.0,running,0.0,11.0
2016,4,Phoenix,31.0,35.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,307.0,running,0.0,10.0
2016,4,Phoenix,32.0,39.0,32.0,Joey Gase,LifeCell / JT Concrete / Iowa Donor Network (Archie St. Hilaire),Ford,305.0,running,0.0,0.0
2016,4,Phoenix,33.0,38.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,303.0,running,0.0,8.0
2016,4,Phoenix,34.0,37.0,30.0,Josh Wise,Key Realty Group (Curtis Key),Chevrolet,303.0,running,0.0,7.0
2016,4,Phoenix,35.0,25.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,268.0,running,0.0,6.0
2016,4,Phoenix,36.0,34.0,98.0,Cole Whitt,Rinnai Tankless Water Heaters (Jay Robinson),Chevrolet,236.0,overheating,0.0,5.0
2016,4,Phoenix,37.0,10.0,17.0,Ricky Stenhouse Jr,Lenox Industrial Tools / Fastenal (Jack Roush),Ford,161.0,crash,0.0,4.0
2016,4,Phoenix,38.0,16.0,27.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,104.0,crash,0.0,3.0
2016,4,Phoenix,39.0,20.0,31.0,Ryan Newman,Grainger (Richard Childress),Chevrolet,51.0,crash,0.0,2.0
2016,5,Fontana,1.0,19.0,48.0,Jimmie Johnson,Lowe's / Superman (Rick Hendrick),Chevrolet,205.0,running,25.0,44.0
2016,5,Fontana,2.0,2.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,205.0,running,142.0,41.0
2016,5,Fontana,3.0,3.0,11.0,Denny Hamlin,Sport Clips (Joe Gibbs),Toyota,205.0,running,2.0,39.0
2016,5,Fontana,4.0,9.0,22.0,Joey Logano,AAA Southern California (Roger Penske),Ford,205.0,running,3.0,38.0
2016,5,Fontana,5.0,18.0,17.0,Ricky Stenhouse Jr,Kimberly-Clark Professional / Fastenal (Jack Roush),Ford,205.0,running,0.0,36.0
2016,5,Fontana,6.0,8.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,205.0,running,1.0,36.0
2016,5,Fontana,7.0,5.0,19.0,Carl Edwards,Subway (Joe Gibbs),Toyota,205.0,running,9.0,35.0
2016,5,Fontana,8.0,11.0,47.0,A.J. Allmendinger,Food4Less / Scott Products / Bush's Best (JTG-Daugherty Racing),Chevrolet,205.0,running,0.0,33.0
2016,5,Fontana,9.0,15.0,2.0,Brad Keselowski,Wurth (Roger Penske),Ford,205.0,running,0.0,32.0
2016,5,Fontana,10.0,10.0,1.0,Jamie McMurray,McDonald's (Chip Ganassi),Chevrolet,205.0,running,0.0,31.0
2016,5,Fontana,11.0,27.0,88.0,"Dale Earnhardt, Jr.",Nationwide Insurance / Batman (Rick Hendrick),Chevrolet,205.0,running,0.0,30.0
2016,5,Fontana,12.0,21.0,44.0,Brian Scott,Vons / WhiteTail Club / Ritz Triscuit (Richard Petty Motorsports),Ford,205.0,running,0.0,29.0
2016,5,Fontana,13.0,24.0,14.0,Brian Vickers,Janssen / Arnie's Army / Bass Pro Shops (Stewart Haas Racing),Chevrolet,205.0,running,0.0,28.0
2016,5,Fontana,14.0,4.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,205.0,running,0.0,27.0
2016,5,Fontana,15.0,13.0,27.0,Paul Menard,FVP / Menards (Richard Childress),Chevrolet,205.0,running,0.0,26.0
2016,5,Fontana,16.0,34.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,205.0,running,0.0,25.0
2016,5,Fontana,17.0,23.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,205.0,running,0.0,24.0
2016,5,Fontana,18.0,29.0,15.0,Clint Bowyer,"Visine (Harry Scott, Jr.)",Chevrolet,205.0,running,0.0,23.0
2016,5,Fontana,19.0,20.0,20.0,Matt Kenseth,"DeWalt ""Made in the U.S.A."" (Joe Gibbs)",Toyota,205.0,running,2.0,23.0
2016,5,Fontana,20.0,7.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,205.0,running,0.0,21.0
2016,5,Fontana,21.0,25.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,205.0,running,0.0,20.0
2016,5,Fontana,22.0,35.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,205.0,running,0.0,19.0
2016,5,Fontana,23.0,28.0,7.0,Regan Smith,"AIPAC (Tommy Baldwin, Jr.)",Chevrolet,205.0,running,0.0,18.0
2016,5,Fontana,24.0,1.0,3.0,Austin Dillon,American Ethanol E15 (Richard Childress),Chevrolet,205.0,running,0.0,17.0
2016,5,Fontana,25.0,6.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,205.0,running,0.0,16.0
2016,5,Fontana,26.0,36.0,98.0,Cole Whitt,Rinnai Tankless Water Heaters (Jay Robinson),Chevrolet,205.0,running,0.0,15.0
2016,5,Fontana,27.0,33.0,83.0,Matt DiBenedetto,Cosmo Motors (BK Racing),Toyota,205.0,running,0.0,14.0
2016,5,Fontana,28.0,12.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,205.0,running,0.0,13.0
2016,5,Fontana,29.0,38.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,205.0,running,0.0,12.0
2016,5,Fontana,30.0,26.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,205.0,running,0.0,11.0
2016,5,Fontana,31.0,30.0,95.0,Michael McDowell,WRL General Contractors (Leavine Family Racing),Chevrolet,205.0,running,0.0,10.0
2016,5,Fontana,32.0,17.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,204.0,running,21.0,10.0
2016,5,Fontana,33.0,16.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,204.0,running,0.0,8.0
2016,5,Fontana,34.0,39.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,200.0,running,0.0,7.0
2016,5,Fontana,35.0,14.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,195.0,crash,0.0,6.0
2016,5,Fontana,36.0,37.0,30.0,Josh Wise,SBC Contractors / Support Our Troops (Curtis Key),Chevrolet,195.0,running,0.0,5.0
2016,5,Fontana,37.0,22.0,16.0,Greg Biffle,Ford EcoBoost (Jack Roush),Ford,146.0,engine,0.0,4.0
2016,5,Fontana,38.0,31.0,10.0,Danica Patrick,TaxAct (Stewart Haas Racing),Chevrolet,120.0,crash,0.0,3.0
